Alloy Name,Density,Young's Modulus,Yield Strength,Tensile Strength,Fatigue Strength,Specific Heat,Coefficient of Thermal Expansion,Metal Chemical Notations
"Aluminum LM4 As Manufactured, Sand Cast","{'metric_value': '2.77', 'metric_unit': 'g/cc', 'comment': 'AA 319.0'}",,,"{'metric_value': '140', 'metric_unit': 'MPa', 'comment': ''}",,,,"[['Aluminum, Al', '87 - 91.4 %', '87 - 91.4 %', 'As remainder'], ['Copper, Cu', '2.0 - 4.0 %', '2.0 - 4.0 %', ''], ['Iron, Fe', '0.80 %', '0.80 %', ''], ['Lead, Pb', '0.10 %', '0.10 %', ''], ['Magnesium, Mg', '0.20 %', '0.20 %', ''], ['Manganese, Mn', '0.20 - 0.60 %', '0.20 - 0.60 %', ''], ['Nickel, Ni', '0.30 %', '0.30 %', ''], ['Other, each', '0.050 %', '0.050 %', ''], ['Other, total', '0.15 %', '0.15 %', ''], ['Silicon, Si', '4.0 - 6.0 %', '4.0 - 6.0 %', ''], ['Tin, Sn', '0.10 %', '0.10 %', ''], ['Titanium, Ti', '0.20 %', '0.20 %', ''], ['Zinc, Zn', '0.50 %', '0.50 %', '']]"
Aluminum 2124-T851,"{'metric_value': '2.78', 'metric_unit': 'g/cc', 'comment': 'AA; Typical'}","{'metric_value': '73.1', 'metric_unit': 'GPa', 'comment': 'AA; Typical; Average of tension and compression.  Compression modulus is about 2% greater than tensile modulus.'}","{'metric_value': '441', 'metric_unit': 'MPa', 'comment': 'AA; Typical'}","{'metric_value': '483', 'metric_unit': 'MPa', 'comment': 'AA; Typical'}","{'metric_value': '125', 'metric_unit': 'MPa', 'comment': ''}","{'metric_value': '0.882', 'metric_unit': 'J/g-°C', 'comment': ''}","[{'value': '22.9 µm/m-°C', 'start_temp': '20.0 °C', 'end_temp': '100 °C'}]","[['Aluminum, Al', '91.2 - 94.7 %', '91.2 - 94.7 %', 'As remainder'], ['Chromium, Cr', '<= 0.10 %', '<= 0.10 %', ''], ['Copper, Cu', '3.8 - 4.9 %', '3.8 - 4.9 %', ''], ['Iron, Fe', '<= 0.30 %', '<= 0.30 %', ''], ['Magnesium, Mg', '1.2 - 1.8 %', '1.2 - 1.8 %', ''], ['Manganese, Mn', '0.30 - 0.90 %', '0.30 - 0.90 %', ''], ['Other, each', '<= 0.05 %', '<= 0.05 %', ''], ['Other, total', '<= 0.15 %', '<= 0.15 %', ''], ['Silicon, Si', '<= 0.20 %', '<= 0.20 %', ''], ['Titanium, Ti', '<= 0.15 %', '<= 0.15 %', ''], ['Zinc, Zn', '<= 0.25 %', '<= 0.25 %', '']]"
"Aluminum 333.0-T6, Permanent Mold Cast","{'metric_value': '2.77', 'metric_unit': 'g/cc', 'comment': 'AA; Typical'}","{'metric_value': '73.0', 'metric_unit': 'GPa', 'comment': 'Estimated from 360.0'}",,"{'metric_value': '241', 'metric_unit': 'MPa', 'comment': 'AA'}",,"{'metric_value': '0.963', 'metric_unit': 'J/g-°C', 'comment': 'Typical for cast aluminum'}","[{'value': '20.5 µm/m-°C', 'start_temp': '20.0 °C', 'end_temp': '100 °C'}]","[['Aluminum, Al', '81.8 - 89 %', '81.8 - 89 %', 'As remainder'], ['Copper, Cu', '3.0 - 4.0 %', '3.0 - 4.0 %', ''], ['Iron, Fe', '<= 1.0 %', '<= 1.0 %', ''], ['Magnesium, Mg', '0.05 - 0.50 %', '0.05 - 0.50 %', ''], ['Manganese, Mn', '<= 0.50 %', '<= 0.50 %', ''], ['Nickel, Ni', '<= 0.50 %', '<= 0.50 %', ''], ['Other, total', '<= 0.50 %', '<= 0.50 %', ''], ['Silicon, Si', '8.0 - 10 %', '8.0 - 10 %', ''], ['Titanium, Ti', '<= 0.25 %', '<= 0.25 %', ''], ['Zinc, Zn', '<= 1.0 %', '<= 1.0 %', '']]"
Aluminum 2219-T37,"{'metric_value': '2.84', 'metric_unit': 'g/cc', 'comment': 'AA; Typical'}","{'metric_value': '73.1', 'metric_unit': 'GPa', 'comment': 'AA; Typical; Average of tension and compression.  Compression modulus is about 2% greater than tensile modulus.'}","{'metric_value': '317', 'metric_unit': 'MPa', 'comment': 'AA; Typical'}","{'metric_value': '393', 'metric_unit': 'MPa', 'comment': 'AA; Typical'}",,"{'metric_value': '0.864', 'metric_unit': 'J/g-°C', 'comment': ''}","[{'value': '22.5 µm/m-°C', 'start_temp': '20.0 °C', 'end_temp': '100 °C'}]","[['Aluminum, Al', '91.5 - 93.8 %', '91.5 - 93.8 %', 'As remainder'], ['Copper, Cu', '5.8 - 6.8 %', '5.8 - 6.8 %', ''], ['Iron, Fe', '<= 0.30 %', '<= 0.30 %', ''], ['Magnesium, Mg', '<= 0.02 %', '<= 0.02 %', ''], ['Manganese, Mn', '0.20 - 0.40 %', '0.20 - 0.40 %', ''], ['Other, each', '<= 0.05 %', '<= 0.05 %', ''], ['Other, total', '<= 0.15 %', '<= 0.15 %', ''], ['Silicon, Si', '<= 0.20 %', '<= 0.20 %', ''], ['Titanium, Ti', '0.02 - 0.10 %', '0.02 - 0.10 %', ''], ['Vanadium, V', '0.05 - 0.15 %', '0.05 - 0.15 %', ''], ['Zinc, Zn', '<= 0.10 %', '<= 0.10 %', ''], ['Zirconium, Zr', '0.10 - 0.25 %', '0.10 - 0.25 %', '']]"
Delphi K-Alloy A304 Casting Alloy,"{'metric_value': '2.63', 'metric_unit': 'g/cc', 'comment': ''}",,"{'metric_value': '159', 'metric_unit': 'MPa', 'comment': 'Heat Treated'}",,,,,[]
"Aluminum 6069-T6, 1.25 Round Bar, Hot Hollow Extrusion, Average Tensile Values","{'metric_value': '2.72', 'metric_unit': 'g/cc', 'comment': ''}",,"{'metric_value': '397', 'metric_unit': 'MPa', 'comment': 'Transverse'}","{'metric_value': '442', 'metric_unit': 'MPa', 'comment': 'Transverse'}",,,"[{'value': '23.6 µm/m-°C', 'start_temp': '20.0 °C', 'end_temp': '100 °C'}]","[['Aluminum, Al', '94.8 - 97.5 %', '94.8 - 97.5 %', 'As remainder'], ['Chromium, Cr', '0.05 - 0.30 %', '0.05 - 0.30 %', ''], ['Copper, Cu', '0.55 - 1.0 %', '0.55 - 1.0 %', ''], ['Iron, Fe', '<= 0.40 %', '<= 0.40 %', ''], ['Magnesium, Mg', '1.2 - 1.6 %', '1.2 - 1.6 %', ''], ['Manganese, Mn', '<= 0.05 %', '<= 0.05 %', ''], ['Other, each', '<= 0.05 %', '<= 0.05 %', ''], ['Other, total', '<= 0.15 %', '<= 0.15 %', ''], ['Silicon, Si', '0.60 - 1.2 %', '0.60 - 1.2 %', ''], ['Strontium, Sr', '<= 0.05 %', '<= 0.05 %', ''], ['Titanium, Ti', '<= 0.10 %', '<= 0.10 %', ''], ['Vanadium, V', '0.10 - 0.30 %', '0.10 - 0.30 %', ''], ['Zinc, Zn', '<= 0.05 %', '<= 0.05 %', '']]"
Alclad Aluminum 2219-T62,"{'metric_value': '2.84', 'metric_unit': 'g/cc', 'comment': ''}","{'metric_value': '73.8', 'metric_unit': 'GPa', 'comment': ''}","{'metric_value': '200', 'metric_unit': 'MPa', 'comment': 'Sheet and plate'}","{'metric_value': '305', 'metric_unit': 'MPa', 'comment': 'Sheet and plate'}",,"{'metric_value': '0.864', 'metric_unit': 'J/g-°C', 'comment': ''}","[{'value': '22.5 µm/m-°C', 'start_temp': '20.0 °C', 'end_temp': '100 °C'}]","[['Aluminum, Al', '97.55 - 99.2 %', '97.55 - 99.2 %', ''], ['Copper, Cu', '<= 0.10 %', '<= 0.10 %', ''], ['Magnesium, Mg', '<= 0.10 %', '<= 0.10 %', ''], ['Manganese, Mn', '<= 0.10 %', '<= 0.10 %', ''], ['Other, each', '<= 0.050 %', '<= 0.050 %', ''], ['Other, total', '<= 0.15 %', '<= 0.15 %', ''], ['Si+Fe', '<= 0.70 %', '<= 0.70 %', ''], ['Zinc, Zn', '0.80 - 1.3 %', '0.80 - 1.3 %', '']]"
Alclad Aluminum 2219-O,"{'metric_value': '2.84', 'metric_unit': 'g/cc', 'comment': ''}","{'metric_value': '73.8', 'metric_unit': 'GPa', 'comment': ''}","{'metric_value': '110', 'metric_unit': 'MPa', 'comment': 'Sheet and plate'}","{'metric_value': '220', 'metric_unit': 'MPa', 'comment': 'Sheet and plate'}",,"{'metric_value': '0.864', 'metric_unit': 'J/g-°C', 'comment': ''}","[{'value': '22.5 µm/m-°C', 'start_temp': '20.0 °C', 'end_temp': '100 °C'}]","[['Aluminum, Al', '97.55 - 99.2 %', '97.55 - 99.2 %', ''], ['Copper, Cu', '<= 0.10 %', '<= 0.10 %', ''], ['Magnesium, Mg', '<= 0.10 %', '<= 0.10 %', ''], ['Manganese, Mn', '<= 0.10 %', '<= 0.10 %', ''], ['Other, each', '<= 0.050 %', '<= 0.050 %', ''], ['Other, total', '<= 0.15 %', '<= 0.15 %', ''], ['Si+Fe', '<= 0.70 %', '<= 0.70 %', ''], ['Zinc, Zn', '0.80 - 1.3 %', '0.80 - 1.3 %', '']]"
"Aluminum 319.0-T6, Permanent Mold Cast","{'metric_value': '2.79', 'metric_unit': 'g/cc', 'comment': ''}","{'metric_value': '74.0', 'metric_unit': 'GPa', 'comment': 'Compressive modulus in is typically about 2% higher for Al alloys'}","{'metric_value': '185', 'metric_unit': 'MPa', 'comment': ''}","{'metric_value': '234', 'metric_unit': 'MPa', 'comment': 'AA'}",,"{'metric_value': '0.963', 'metric_unit': 'J/g-°C', 'comment': ''}","[{'value': '21.4 µm/m-°C', 'start_temp': '20.0 °C', 'end_temp': '100 °C'}]","[['Aluminum, Al', '85.8 - 91.5 %', '85.8 - 91.5 %', 'As remainder'], ['Copper, Cu', '3.0 - 4.0 %', '3.0 - 4.0 %', ''], ['Iron, Fe', '<= 1.0 %', '<= 1.0 %', ''], ['Magnesium, Mg', '<= 0.10 %', '<= 0.10 %', ''], ['Manganese, Mn', '<= 0.50 %', '<= 0.50 %', ''], ['Nickel, Ni', '<= 0.35 %', '<= 0.35 %', ''], ['Other, total', '<= 0.50 %', '<= 0.50 %', ''], ['Silicon, Si', '5.5 - 6.5 %', '5.5 - 6.5 %', ''], ['Titanium, Ti', '<= 0.25 %', '<= 0.25 %', ''], ['Zinc, Zn', '<= 1.0 %', '<= 1.0 %', '']]"
Aluminum 2030-T3,"{'metric_value': '2.81', 'metric_unit': 'g/cc', 'comment': 'AA; Typical'}","{'metric_value': '73.0', 'metric_unit': 'GPa', 'comment': ''}","{'metric_value': '250', 'metric_unit': 'MPa', 'comment': ''}","{'metric_value': '390', 'metric_unit': 'MPa', 'comment': ''}",,"{'metric_value': '0.860', 'metric_unit': 'J/g-°C', 'comment': ''}",,"[['Aluminum, Al', '88.8 - 95.2 %', '88.8 - 95.2 %', 'As remainder'], ['Bismuth, Bi', '<= 0.20 %', '<= 0.20 %', ''], ['Chromium, Cr', '<= 0.10 %', '<= 0.10 %', ''], ['Copper, Cu', '3.3 - 4.5 %', '3.3 - 4.5 %', ''], ['Iron, Fe', '<= 0.70 %', '<= 0.70 %', ''], ['Lead, Pb', '0.80 - 1.5 %', '0.80 - 1.5 %', ''], ['Magnesium, Mg', '0.50 - 1.3 %', '0.50 - 1.3 %', ''], ['Manganese, Mn', '0.20 - 1.0 %', '0.20 - 1.0 %', ''], ['Other, each', '<= 0.10 %', '<= 0.10 %', ''], ['Other, total', '<= 0.30 %', '<= 0.30 %', ''], ['Silicon, Si', '<= 0.80 %', '<= 0.80 %', ''], ['Titanium, Ti', '<= 0.20 %', '<= 0.20 %', ''], ['Zinc, Zn', '<= 0.50 %', '<= 0.50 %', '']]"
Aluminum 6463-T5,"{'metric_value': '2.69', 'metric_unit': 'g/cc', 'comment': 'AA; Typical'}","{'metric_value': '68.9', 'metric_unit': 'GPa', 'comment': 'AA; Typical; Average of tension and compression.  Compression modulus is about 2% greater than tensile modulus.'}","{'metric_value': '145', 'metric_unit': 'MPa', 'comment': 'AA; Typical'}","{'metric_value': '186', 'metric_unit': 'MPa', 'comment': 'AA; Typical'}","{'metric_value': '68.9', 'metric_unit': 'MPa', 'comment': 'completely reversed stress; RR Moore machine/specimen'}","{'metric_value': '0.890', 'metric_unit': 'J/g-°C', 'comment': 'Estimated from trends in similar Al alloys.'}","[{'value': '23.4 µm/m-°C', 'start_temp': '20.0 °C', 'end_temp': '100 °C'}]","[['Aluminum, Al', '<= 97.9 %', '<= 97.9 %', 'As remainder'], ['Copper, Cu', '<= 0.20 %', '<= 0.20 %', ''], ['Iron, Fe', '<= 0.15 %', '<= 0.15 %', ''], ['Magnesium, Mg', '0.45 - 0.90 %', '0.45 - 0.90 %', ''], ['Manganese, Mn', '<= 0.05 %', '<= 0.05 %', ''], ['Other, each', '<= 0.05 %', '<= 0.05 %', ''], ['Other, total', '<= 0.15 %', '<= 0.15 %', ''], ['Silicon, Si', '0.20 - 0.60 %', '0.20 - 0.60 %', ''], ['Zinc, Zn', '<= 0.05 %', '<= 0.05 %', '']]"
Aleris Alustar H136 Aluminum Alloy,"{'metric_value': '2.66', 'metric_unit': 'g/cc', 'comment': 'Aluminum 5083'}",,"{'metric_value': '269', 'metric_unit': 'MPa', 'comment': ''}","{'metric_value': '324', 'metric_unit': 'MPa', 'comment': ''}",,,,"[['Aluminum, Al', '93 %', '93 %', ''], ['Chromium, Cr', '<= 0.30 %', '<= 0.30 %', ''], ['Copper, Cu', '<= 0.40 %', '<= 0.40 %', ''], ['Iron, Fe', '<= 0.50 %', '<= 0.50 %', ''], ['Magnesium, Mg', '5.0 - 6.0 %', '5.0 - 6.0 %', ''], ['Manganese, Mn', '0.60 - 1.2 %', '0.60 - 1.2 %', ''], ['Silicon, Si', '<= 0.50 %', '<= 0.50 %', ''], ['Titanium, Ti', '<= 0.20 %', '<= 0.20 %', ''], ['Zinc, Zn', '0.40 - 1.5 %', '0.40 - 1.5 %', ''], ['Zirconium, Zr', '0.050 - 0.25 %', '0.050 - 0.25 %', '']]"
Aluminum 5254-H32,"{'metric_value': '2.66', 'metric_unit': 'g/cc', 'comment': 'AA; Typical'}","{'metric_value': '70.3', 'metric_unit': 'GPa', 'comment': 'AA; Typical; Average of tension and compression.  Compression modulus is about 2% greater than tensile modulus.'}","{'metric_value': '207', 'metric_unit': 'MPa', 'comment': 'AA; Typical'}","{'metric_value': '269', 'metric_unit': 'MPa', 'comment': 'AA; Typical'}","{'metric_value': '124', 'metric_unit': 'MPa', 'comment': 'completely reversed stress; RR Moore machine/specimen'}","{'metric_value': '0.900', 'metric_unit': 'J/g-°C', 'comment': ''}","[{'value': '24.0 µm/m-°C', 'start_temp': '20.0 °C', 'end_temp': '100 °C'}]","[['Aluminum, Al', '94.8 - 96.8 %', '94.8 - 96.8 %', 'As remainder'], ['Chromium, Cr', '0.15 - 0.35 %', '0.15 - 0.35 %', ''], ['Copper, Cu', '<= 0.05 %', '<= 0.05 %', ''], ['Magnesium, Mg', '3.1 - 3.9 %', '3.1 - 3.9 %', ''], ['Manganese, Mn', '<= 0.01 %', '<= 0.01 %', ''], ['Other, each', '<= 0.05 %', '<= 0.05 %', ''], ['Other, total', '<= 0.15 %', '<= 0.15 %', ''], ['Si+Fe', '<= 0.45 %', '<= 0.45 %', ''], ['Titanium, Ti', '<= 0.05 %', '<= 0.05 %', ''], ['Zinc, Zn', '<= 0.20 %', '<= 0.20 %', '']]"
"Aleris Hokotol Aluminum Alloy, 100 mm Thickness","{'metric_value': '2.83', 'metric_unit': 'g/cc', 'comment': ''}","{'metric_value': '70.3', 'metric_unit': 'GPa', 'comment': ''}","{'metric_value': '535', 'metric_unit': 'MPa', 'comment': 'Typical'}","{'metric_value': '575', 'metric_unit': 'MPa', 'comment': 'Typical'}",,,"[{'value': '23.5 µm/m-°C', 'start_temp': '20.0 °C', 'end_temp': '100 °C'}]","[['Aluminum, Al', '86 - 90.9 %', '86 - 90.9 %', 'as balance'], ['Chromium, Cr', '<= 0.10 %', '<= 0.10 %', ''], ['Copper, Cu', '1.5 - 2.6 %', '1.5 - 2.6 %', ''], ['Iron, Fe', '<= 0.30 %', '<= 0.30 %', ''], ['Magnesium, Mg', '1.8 - 2.6 %', '1.8 - 2.6 %', ''], ['Manganese, Mn', '<= 0.15 %', '<= 0.15 %', ''], ['Other, total', '<= 0.15 %', '<= 0.15 %', ''], ['Silicon, Si', '<= 0.20 %', '<= 0.20 %', ''], ['Titanium, Ti', '<= 0.060 %', '<= 0.060 %', ''], ['Zinc, Zn', '5.7 - 7.6 %', '5.7 - 7.6 %', ''], ['Zirconium, Zr', '0.080 - 0.25 %', '0.080 - 0.25 %', '']]"
Traid Villarroya TVH® TV 2024-T3 Extruded (AA 2024) Aluminum alloy,"{'metric_value': '2.85', 'metric_unit': 'g/cc', 'comment': ''}","{'metric_value': '70.0', 'metric_unit': 'GPa', 'comment': ''}","{'metric_value': '380', 'metric_unit': 'MPa', 'comment': 'Rp 0.2'}",,,,,"[['Aluminum, Al', '90.9 - 94.7 %', '90.9 - 94.7 %', 'As Remainder'], ['Chromium, Cr', '<= 0.10 %', '<= 0.10 %', ''], ['Copper, Cu', '3.8 - 4.9 %', '3.8 - 4.9 %', ''], ['Iron, Fe', '<= 0.50 %', '<= 0.50 %', ''], ['Magnesium, Mg', '1.2 - 1.8 %', '1.2 - 1.8 %', ''], ['Manganese, Mn', '0.30 - 0.90 %', '0.30 - 0.90 %', ''], ['Silicon, Si', '<= 0.50 %', '<= 0.50 %', ''], ['Titanium, Ti', '<= 0.15 %', '<= 0.15 %', ''], ['Zinc, Zn', '<= 0.25 %', '<= 0.25 %', '']]"
Aluminum 7005-T53,"{'metric_value': '2.78', 'metric_unit': 'g/cc', 'comment': 'AA; Typical'}","{'metric_value': '72.0', 'metric_unit': 'GPa', 'comment': 'Average of Tension and Compression.  In Al alloys, the compressive modulus is typically 2% greater than the tensile modulus'}","{'metric_value': '345', 'metric_unit': 'MPa', 'comment': ''}","{'metric_value': '390', 'metric_unit': 'MPa', 'comment': ''}","{'metric_value': '140', 'metric_unit': 'MPa', 'comment': ''}","{'metric_value': '0.875', 'metric_unit': 'J/g-°C', 'comment': ''}","[{'value': '23.6 µm/m-°C', 'start_temp': '20.0 °C', 'end_temp': '100 °C'}]","[['Aluminum, Al', '91 - 94.7 %', '91 - 94.7 %', 'As remainder'], ['Chromium, Cr', '0.06 - 0.20 %', '0.06 - 0.20 %', ''], ['Copper, Cu', '<= 0.10 %', '<= 0.10 %', ''], ['Iron, Fe', '<= 0.40 %', '<= 0.40 %', ''], ['Magnesium, Mg', '1.0 - 1.8 %', '1.0 - 1.8 %', ''], ['Manganese, Mn', '0.20 - 0.70 %', '0.20 - 0.70 %', ''], ['Other, each', '<= 0.05 %', '<= 0.05 %', ''], ['Other, total', '<= 0.15 %', '<= 0.15 %', ''], ['Silicon, Si', '<= 0.35 %', '<= 0.35 %', ''], ['Titanium, Ti', '0.01 - 0.06 %', '0.01 - 0.06 %', ''], ['Zinc, Zn', '4.0 - 5.0 %', '4.0 - 5.0 %', ''], ['Zirconium, Zr', '0.08 - 0.20 %', '0.08 - 0.20 %', '']]"
Aluminum 1145-O,"{'metric_value': '2.70', 'metric_unit': 'g/cc', 'comment': 'AA; Typical'}","{'metric_value': '69.0', 'metric_unit': 'GPa', 'comment': 'Compressive Modulus is about 2% higher'}","{'metric_value': '35.0', 'metric_unit': 'MPa', 'comment': ''}","{'metric_value': '75.0', 'metric_unit': 'MPa', 'comment': ''}",,"{'metric_value': '0.904', 'metric_unit': 'J/g-°C', 'comment': ''}","[{'value': '23.6 µm/m-°C', 'start_temp': '20.0 °C', 'end_temp': '100 °C'}]","[['Aluminum, Al', '>= 99.45 %', '>= 99.45 %', 'Specified'], ['Copper, Cu', '<= 0.05 %', '<= 0.05 %', ''], ['Magnesium, Mg', '<= 0.05 %', '<= 0.05 %', ''], ['Manganese, Mn', '<= 0.05 %', '<= 0.05 %', ''], ['Other, each', '<= 0.03 %', '<= 0.03 %', ''], ['Si+Fe', '<= 0.55 %', '<= 0.55 %', ''], ['Titanium, Ti', '<= 0.03 %', '<= 0.03 %', ''], ['Vanadium, V', '<= 0.05 %', '<= 0.05 %', ''], ['Zinc, Zn', '<= 0.05 %', '<= 0.05 %', '']]"
5251-H22 Aluminum,"{'metric_value': '2.69', 'metric_unit': 'g/cc', 'comment': 'AA; Typical'}",,"{'metric_value': '165', 'metric_unit': 'MPa', 'comment': '0.2% offset'}","{'metric_value': '210', 'metric_unit': 'MPa', 'comment': ''}",,,,"[['Aluminum, Al', '95.4 - 98.2 %', '95.4 - 98.2 %', 'As remainder'], ['Chromium, Cr', '<= 0.15 %', '<= 0.15 %', ''], ['Copper, Cu', '<= 0.15 %', '<= 0.15 %', ''], ['Iron, Fe', '<= 0.50 %', '<= 0.50 %', ''], ['Magnesium, Mg', '1.7 - 2.4 %', '1.7 - 2.4 %', ''], ['Manganese, Mn', '0.10 - 0.50 %', '0.10 - 0.50 %', ''], ['Other, each', '<= 0.050 %', '<= 0.050 %', ''], ['Other, total', '<= 0.15 %', '<= 0.15 %', ''], ['Silicon, Si', '<= 0.40 %', '<= 0.40 %', ''], ['Titanium, Ti', '<= 0.15 %', '<= 0.15 %', ''], ['Zinc, Zn', '<= 0.15 %', '<= 0.15 %', '']]"
Aluminum 1050-H18,"{'metric_value': '2.705', 'metric_unit': 'g/cc', 'comment': 'AA; Typical'}","{'metric_value': '69.0', 'metric_unit': 'GPa', 'comment': 'Compressive Modulus is about 2% higher'}","{'metric_value': '145', 'metric_unit': 'MPa', 'comment': ''}","{'metric_value': '160', 'metric_unit': 'MPa', 'comment': ''}",,"{'metric_value': '0.900', 'metric_unit': 'J/g-°C', 'comment': ''}","[{'value': '23.6 µm/m-°C', 'start_temp': '20.0 °C', 'end_temp': '100 °C'}]","[['Aluminum, Al', '>= 99.50 %', '>= 99.50 %', 'Specified'], ['Copper, Cu', '<= 0.05 %', '<= 0.05 %', ''], ['Iron, Fe', '<= 0.40 %', '<= 0.40 %', ''], ['Magnesium, Mg', '<= 0.05 %', '<= 0.05 %', ''], ['Manganese, Mn', '<= 0.05 %', '<= 0.05 %', ''], ['Other, each', '<= 0.03 %', '<= 0.03 %', ''], ['Silicon, Si', '<= 0.25 %', '<= 0.25 %', ''], ['Titanium, Ti', '<= 0.03 %', '<= 0.03 %', ''], ['Vanadium, V', '<= 0.05 %', '<= 0.05 %', ''], ['Zinc, Zn', '<= 0.05 %', '<= 0.05 %', '']]"
"Aleris Weldural Aluminum Alloy, 100 mm Thickness","{'metric_value': '2.84', 'metric_unit': 'g/cc', 'comment': ''}","{'metric_value': '73.8', 'metric_unit': 'GPa', 'comment': ''}","{'metric_value': '350', 'metric_unit': 'MPa', 'comment': 'Typical'}","{'metric_value': '455', 'metric_unit': 'MPa', 'comment': 'Typical'}",,,"[{'value': '22.5 µm/m-°C', 'start_temp': '20.0 °C', 'end_temp': '100 °C'}]","[['Aluminum, Al', '93 %', '93 %', ''], ['Copper, Cu', '5.8 - 6.8 %', '5.8 - 6.8 %', ''], ['Iron, Fe', '<= 0.40 %', '<= 0.40 %', ''], ['Magnesium, Mg', '<= 0.10 %', '<= 0.10 %', ''], ['Manganese, Mn', '0.20 - 0.40 %', '0.20 - 0.40 %', ''], ['Other, total', '<= 0.15 %', '<= 0.15 %', ''], ['Silicon, Si', '<= 0.30 %', '<= 0.30 %', ''], ['Titanium, Ti', '0.020 - 0.10 %', '0.020 - 0.10 %', ''], ['Zinc, Zn', '<= 0.10 %', '<= 0.10 %', ''], ['Zirconium, Zr', '0.10 - 0.25 %', '0.10 - 0.25 %', '']]"
RSP Technology RSA-7034 T6 Aluminum Super Alloy,"{'metric_value': '2.89', 'metric_unit': 'g/cc', 'comment': ''}","{'metric_value': '71.0', 'metric_unit': 'GPa', 'comment': ''}","{'metric_value': '730', 'metric_unit': 'MPa', 'comment': ''}","{'metric_value': '750', 'metric_unit': 'MPa', 'comment': ''}","{'metric_value': '425', 'metric_unit': 'MPa', 'comment': ''}",,,"[['Aluminum, Al', '85.6 %', '85.6 %', ''], ['Copper, Cu', '1.1 %', '1.1 %', ''], ['Magnesium, Mg', '2.3 %', '2.3 %', ''], ['Zinc, Zn', '11 %', '11 %', ''], [''], [], ['Specific Stiffness', '25', 'GPa/(g/cc)'], ['Specific Yield Strength', '252.6', 'MPa/(g/cc)']]"
Universal Wire Works 1100 (AMS 4180) Aluminum Alloy Filler Metal,,,,,,,,"[['Aluminum, Al', '99.9 %', '99.9 %', ''], ['Copper, Cu', '<= 0.020 %', '<= 0.020 %', ''], ['Manganese, Mn', '0.050 %', '0.050 %', ''], ['Si+Fe', '<= 0.020 %', '<= 0.020 %', ''], ['Zinc, Zn', '0.10 %', '0.10 %', '']]"
Aluminum 7050-T73651 plate,"{'metric_value': '2.83', 'metric_unit': 'g/cc', 'comment': 'AA; Typical'}","{'metric_value': '71.7', 'metric_unit': 'GPa', 'comment': 'AA; Typical; Average of tension and compression.  Compression modulus is about 2% greater than tensile modulus.'}","{'metric_value': '455', 'metric_unit': 'MPa', 'comment': 'T73651 plate'}","{'metric_value': '510', 'metric_unit': 'MPa', 'comment': 'T73651 plate'}",,"{'metric_value': '0.860', 'metric_unit': 'J/g-°C', 'comment': ''}","[{'value': '23.5 µm/m-°C', 'start_temp': '20.0 °C', 'end_temp': '100 °C'}]","[['Aluminum, Al', '87.3 - 90.3 %', '87.3 - 90.3 %', 'As remainder'], ['Chromium, Cr', '<= 0.04 %', '<= 0.04 %', ''], ['Copper, Cu', '2.0 - 2.6 %', '2.0 - 2.6 %', ''], ['Iron, Fe', '<= 0.15 %', '<= 0.15 %', ''], ['Magnesium, Mg', '1.9 - 2.6 %', '1.9 - 2.6 %', ''], ['Manganese, Mn', '<= 0.10 %', '<= 0.10 %', ''], ['Other, each', '<= 0.05 %', '<= 0.05 %', ''], ['Other, total', '<= 0.15 %', '<= 0.15 %', ''], ['Silicon, Si', '<= 0.12 %', '<= 0.12 %', ''], ['Titanium, Ti', '<= 0.06 %', '<= 0.06 %', ''], ['Zinc, Zn', '5.7 - 6.7 %', '5.7 - 6.7 %', ''], ['Zirconium, Zr', '0.08 - 0.15 %', '0.08 - 0.15 %', '']]"
Aluminum 6069-T4,"{'metric_value': '2.72', 'metric_unit': 'g/cc', 'comment': ''}",,,,,,"[{'value': '23.6 µm/m-°C', 'start_temp': '20.0 °C', 'end_temp': '100 °C'}]","[['Aluminum, Al', '94.8 - 97.5 %', '94.8 - 97.5 %', 'As remainder'], ['Chromium, Cr', '0.05 - 0.30 %', '0.05 - 0.30 %', ''], ['Copper, Cu', '0.55 - 1.0 %', '0.55 - 1.0 %', ''], ['Iron, Fe', '<= 0.40 %', '<= 0.40 %', ''], ['Magnesium, Mg', '1.2 - 1.6 %', '1.2 - 1.6 %', ''], ['Manganese, Mn', '<= 0.05 %', '<= 0.05 %', ''], ['Other, each', '<= 0.05 %', '<= 0.05 %', ''], ['Other, total', '<= 0.15 %', '<= 0.15 %', ''], ['Silicon, Si', '0.60 - 1.2 %', '0.60 - 1.2 %', ''], ['Strontium, Sr', '<= 0.05 %', '<= 0.05 %', ''], ['Titanium, Ti', '<= 0.10 %', '<= 0.10 %', ''], ['Vanadium, V', '0.10 - 0.30 %', '0.10 - 0.30 %', ''], ['Zinc, Zn', '<= 0.05 %', '<= 0.05 %', '']]"
